strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,checkpoint_remove_accuracy,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const,checkpoint_batch
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,1.430511474609375e-06,0,0,1.430511474609375e-06,0.8425,0.68,0.68,0.0,None,0.0,0.68,100,False,0.6200000047683716,0.6200000047683716,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.74,0.8,0.0,None,0.0,0.74,200,False,0.3799999952316284,0.5,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.7533333333333333,0.78,0.0,None,0.0,0.7533333333333333,300,False,0.3700000047683716,0.4566666781902313,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.79,0.9,0.0,None,0.0,0.79,400,False,0.3499999940395355,0.4300000071525574,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.798,0.83,0.0,None,0.0,0.798,500,False,0.36000001430511475,0.41600000858306885,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.815,0.9,0.0,None,0.0,0.815,600,False,0.38999998569488525,0.4116666615009308,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8271428571428572,0.9,0.0,None,0.0,0.8271428571428572,700,False,0.3400000035762787,0.40142858028411865,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.835,0.89,0.0,None,0.0,0.835,800,False,0.4000000059604645,0.4012500047683716,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.84,0.88,0.0,None,0.0,0.84,900,False,0.3700000047683716,0.3977777659893036,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.842,0.86,0.0,None,0.0,0.842,1000,False,0.3100000023841858,0.3889999985694885,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8409090909090909,0.83,0.0,None,0.0,0.8409090909090909,1100,False,0.3199999928474426,0.3827272653579712,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8408333333333333,0.84,0.0,None,0.0,0.8408333333333333,1200,False,0.3700000047683716,0.3816666603088379,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.8425,0.8407692307692308,0.84,0.0,None,0.0,0.8407692307692308,1300,False,0.3100000023841858,0.3761538565158844,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.8464285714285714,0.92,0.0,None,0.0,0.8464285714285714,1400,False,0.3499999940395355,0.3742857277393341,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.8425,0.846,0.84,0.0,None,0.0,0.846,1500,False,0.27000001072883606,0.367333322763443,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.849375,0.9,0.0,None,0.0,0.849375,1600,False,0.30000001192092896,0.3631249964237213,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8535294117647059,0.92,0.0,None,0.0,0.8535294117647059,1700,False,0.23000000417232513,0.3552941083908081,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8544444444444445,0.87,0.0,None,0.0,0.8544444444444445,1800,False,0.3199999928474426,0.35333332419395447,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.8542105263157894,0.85,0.0,None,0.0,0.8542105263157894,1900,False,0.38999998569488525,0.3552631437778473,None,None,0
nothing,0.0001,True,0.2,100,0,0,uniform_informed,0,SGD,1.0,False,100,500,1.0,1,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.8425,0.856,0.89,0.0,None,0.0,0.856,2000,False,0.3199999928474426,0.35350000858306885,None,None,0
