strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,checkpoint_remove_accuracy,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const,checkpoint_batch
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,3.0994415283203125e-06,0,0,3.0994415283203125e-06,0.8425,0.53,0.53,0.0,None,0.0,0.53,100,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.55,0.57,0.0,None,0.0,0.55,200,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.63,0.79,0.0,None,0.0,0.63,300,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.65,0.71,0.0,None,0.0,0.65,400,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.668,0.74,0.0,None,0.0,0.668,500,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.8425,0.6866666666666666,0.78,0.0,None,0.0,0.6866666666666666,600,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7028571428571428,0.8,0.0,None,0.0,0.7028571428571428,700,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.71375,0.79,0.0,None,0.0,0.71375,800,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7211111111111111,0.78,0.0,None,0.0,0.7211111111111111,900,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.73,0.81,0.0,None,0.0,0.73,1000,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.7372727272727273,0.81,0.0,None,0.0,0.7372727272727273,1100,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7366666666666667,0.73,0.0,None,0.0,0.7366666666666667,1200,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.7476923076923077,0.88,0.0,None,0.0,0.7476923076923077,1300,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.7578571428571429,0.89,0.0,None,0.0,0.7578571428571429,1400,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.76,0.79,0.0,None,0.0,0.76,1500,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7675,0.88,0.0,None,0.0,0.7675,1600,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7741176470588236,0.88,0.0,None,0.0,0.7741176470588236,1700,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.8425,0.7827777777777778,0.93,0.0,None,0.0,0.7827777777777778,1800,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.7863157894736842,0.85,0.0,None,0.0,0.7863157894736842,1900,False,1.0,1.0,None,None,0
nothing,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,100,500,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.8425,0.792,0.9,0.0,None,0.0,0.792,2000,False,1.0,1.0,None,None,0
