strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.430511474609375e-06,0,0,1.430511474609375e-06,0.849,0.8,0.8,0.0,100,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.83,0.86,0.0,200,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.85,0.89,0.0,300,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.855,0.87,0.0,400,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.868,0.92,0.0,500,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8683333333333333,0.87,0.0,600,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8714285714285714,0.89,0.0,700,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.865,0.82,0.0,800,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,7.152557373046875e-07,0,0,7.152557373046875e-07,0.849,0.8666666666666667,0.88,0.0,900,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.863,0.83,0.0,1000,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8654545454545455,0.89,0.0,1100,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.865,0.86,0.0,1200,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.849,0.8653846153846154,0.87,0.0,1300,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.865,0.86,0.0,1400,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8653333333333333,0.87,0.0,1500,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.861875,0.81,0.0,1600,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.8611764705882353,0.85,0.0,1700,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,9.5367431640625e-07,0,0,9.5367431640625e-07,0.849,0.8666666666666667,0.96,0.0,1800,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.868421052631579,0.9,0.0,1900,False,1.0,1.0,None
nothing,0.0001,True,0.2,100,1,0,targeted_random,0,SGD,1.0,False,512,500,1.0,5,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.849,0.869,0.88,0.0,2000,False,1.0,1.0,None
